series_name,base_number,base_name,type,start_timestamp,series_value
T155,B00030,TREMONT DISPATCHING CORP,trips,17-06-2015,91
T155,B00030,TREMONT DISPATCHING CORP,trips,18-06-2015,114
T155,B00030,TREMONT DISPATCHING CORP,trips,19-06-2015,126
T155,B00030,TREMONT DISPATCHING CORP,trips,20-06-2015,114
T155,B00030,TREMONT DISPATCHING CORP,trips,21-06-2015,86
T155,B00030,TREMONT DISPATCHING CORP,trips,22-06-2015,138
T155,B00030,TREMONT DISPATCHING CORP,trips,23-06-2015,130
T155,B00030,TREMONT DISPATCHING CORP,trips,24-06-2015,19
T155,B00030,TREMONT DISPATCHING CORP,trips,25-06-2015,80
T155,B00030,TREMONT DISPATCHING CORP,trips,26-06-2015,197
T155,B00030,TREMONT DISPATCHING CORP,trips,27-06-2015,202
T155,B00030,TREMONT DISPATCHING CORP,trips,28-06-2015,80
T155,B00030,TREMONT DISPATCHING CORP,trips,29-06-2015,76
T155,B00030,TREMONT DISPATCHING CORP,trips,30-06-2015,105
T155,B00030,TREMONT DISPATCHING CORP,trips,01-07-2015,75
T155,B00030,TREMONT DISPATCHING CORP,trips,02-07-2015,64
T155,B00030,TREMONT DISPATCHING CORP,trips,03-07-2015,70
T155,B00030,TREMONT DISPATCHING CORP,trips,04-07-2015,28
T155,B00030,TREMONT DISPATCHING CORP,trips,05-07-2015,84
T155,B00030,TREMONT DISPATCHING CORP,trips,06-07-2015,136
T155,B00030,TREMONT DISPATCHING CORP,trips,07-07-2015,108
T155,B00030,TREMONT DISPATCHING CORP,trips,08-07-2015,131
T155,B00030,TREMONT DISPATCHING CORP,trips,09-07-2015,80
T155,B00030,TREMONT DISPATCHING CORP,trips,10-07-2015,133
T155,B00030,TREMONT DISPATCHING CORP,trips,11-07-2015,126
T155,B00030,TREMONT DISPATCHING CORP,trips,12-07-2015,106
T155,B00030,TREMONT DISPATCHING CORP,trips,13-07-2015,143
T155,B00030,TREMONT DISPATCHING CORP,trips,14-07-2015,225
T155,B00030,TREMONT DISPATCHING CORP,trips,15-07-2015,102
T155,B00030,TREMONT DISPATCHING CORP,trips,16-07-2015,141
T155,B00030,TREMONT DISPATCHING CORP,trips,17-07-2015,91
T155,B00030,TREMONT DISPATCHING CORP,trips,18-07-2015,118
T155,B00030,TREMONT DISPATCHING CORP,trips,19-07-2015,125
T155,B00030,TREMONT DISPATCHING CORP,trips,20-07-2015,113
T155,B00030,TREMONT DISPATCHING CORP,trips,21-07-2015,85
T155,B00030,TREMONT DISPATCHING CORP,trips,22-07-2015,138
T155,B00030,TREMONT DISPATCHING CORP,trips,23-07-2015,130
T155,B00030,TREMONT DISPATCHING CORP,trips,24-07-2015,19
T155,B00030,TREMONT DISPATCHING CORP,trips,25-07-2015,80
T155,B00030,TREMONT DISPATCHING CORP,trips,26-07-2015,197
T155,B00030,TREMONT DISPATCHING CORP,trips,27-07-2015,202
T155,B00030,TREMONT DISPATCHING CORP,trips,28-07-2015,80
T155,B00030,TREMONT DISPATCHING CORP,trips,29-07-2015,76
T155,B00030,TREMONT DISPATCHING CORP,trips,30-07-2015,105
T155,B00030,TREMONT DISPATCHING CORP,trips,31-07-2015,143
T156,B00083,PAGE-A-RIDE INC,trips,01-05-2015,18
T156,B00083,PAGE-A-RIDE INC,trips,02-05-2015,8
T156,B00083,PAGE-A-RIDE INC,trips,03-05-2015,11
T156,B00083,PAGE-A-RIDE INC,trips,04-05-2015,21
T156,B00083,PAGE-A-RIDE INC,trips,05-05-2015,30
T156,B00083,PAGE-A-RIDE INC,trips,06-05-2015,33
T156,B00083,PAGE-A-RIDE INC,trips,07-05-2015,30
T156,B00083,PAGE-A-RIDE INC,trips,08-05-2015,13
T156,B00083,PAGE-A-RIDE INC,trips,09-05-2015,7
T156,B00083,PAGE-A-RIDE INC,trips,10-05-2015,11
T156,B00083,PAGE-A-RIDE INC,trips,11-05-2015,26
T156,B00083,PAGE-A-RIDE INC,trips,12-05-2015,26
T156,B00083,PAGE-A-RIDE INC,trips,13-05-2015,23
T156,B00083,PAGE-A-RIDE INC,trips,14-05-2015,36
T156,B00083,PAGE-A-RIDE INC,trips,15-05-2015,21
T156,B00083,PAGE-A-RIDE INC,trips,16-05-2015,5
T156,B00083,PAGE-A-RIDE INC,trips,17-05-2015,16
T156,B00083,PAGE-A-RIDE INC,trips,18-05-2015,26
T156,B00083,PAGE-A-RIDE INC,trips,19-05-2015,27
T156,B00083,PAGE-A-RIDE INC,trips,20-05-2015,29
T156,B00083,PAGE-A-RIDE INC,trips,21-05-2015,34
T156,B00083,PAGE-A-RIDE INC,trips,22-05-2015,13
T156,B00083,PAGE-A-RIDE INC,trips,23-05-2015,1
T156,B00083,PAGE-A-RIDE INC,trips,24-05-2015,6
T156,B00083,PAGE-A-RIDE INC,trips,25-05-2015,3
T156,B00083,PAGE-A-RIDE INC,trips,26-05-2015,28
T156,B00083,PAGE-A-RIDE INC,trips,27-05-2015,26
T156,B00083,PAGE-A-RIDE INC,trips,28-05-2015,28
T156,B00083,PAGE-A-RIDE INC,trips,29-05-2015,16
T156,B00083,PAGE-A-RIDE INC,trips,30-05-2015,4
T156,B00083,PAGE-A-RIDE INC,trips,31-05-2015,10
T156,B00083,PAGE-A-RIDE INC,trips,01-06-2015,5
T156,B00083,PAGE-A-RIDE INC,trips,02-06-2015,1
T156,B00083,PAGE-A-RIDE INC,trips,03-06-2015,5
T156,B00083,PAGE-A-RIDE INC,trips,04-06-2015,7
T156,B00083,PAGE-A-RIDE INC,trips,05-06-2015,4
T156,B00083,PAGE-A-RIDE INC,trips,06-06-2015,4
T156,B00083,PAGE-A-RIDE INC,trips,07-06-2015,2
T156,B00083,PAGE-A-RIDE INC,trips,08-06-2015,1
T156,B00083,PAGE-A-RIDE INC,trips,09-06-2015,6
T156,B00083,PAGE-A-RIDE INC,trips,10-06-2015,5
T156,B00083,PAGE-A-RIDE INC,trips,11-06-2015,7
T156,B00083,PAGE-A-RIDE INC,trips,12-06-2015,1
T156,B00083,PAGE-A-RIDE INC,trips,13-06-2015,1
T156,B00083,PAGE-A-RIDE INC,trips,14-06-2015,4
T156,B00083,PAGE-A-RIDE INC,trips,15-06-2015,4
T156,B00083,PAGE-A-RIDE INC,trips,16-06-2015,1
T156,B00083,PAGE-A-RIDE INC,trips,17-06-2015,5
T156,B00083,PAGE-A-RIDE INC,trips,18-06-2015,4
T156,B00083,PAGE-A-RIDE INC,trips,19-06-2015,4
T156,B00083,PAGE-A-RIDE INC,trips,20-06-2015,4
T156,B00083,PAGE-A-RIDE INC,trips,21-06-2015,10
T156,B00083,PAGE-A-RIDE INC,trips,22-06-2015,2
T156,B00083,PAGE-A-RIDE INC,trips,23-06-2015,5
T156,B00083,PAGE-A-RIDE INC,trips,24-06-2015,3
T156,B00083,PAGE-A-RIDE INC,trips,25-06-2015,4
T156,B00083,PAGE-A-RIDE INC,trips,26-06-2015,1
T156,B00083,PAGE-A-RIDE INC,trips,27-06-2015,3
T156,B00083,PAGE-A-RIDE INC,trips,28-06-2015,3
T156,B00083,PAGE-A-RIDE INC,trips,29-06-2015,4
T156,B00083,PAGE-A-RIDE INC,trips,30-06-2015,4
T156,B00083,PAGE-A-RIDE INC,trips,01-07-2015,22
T156,B00083,PAGE-A-RIDE INC,trips,02-07-2015,20
T156,B00083,PAGE-A-RIDE INC,trips,03-07-2015,5
T156,B00083,PAGE-A-RIDE INC,trips,04-07-2015,5
T156,B00083,PAGE-A-RIDE INC,trips,05-07-2015,3
T156,B00083,PAGE-A-RIDE INC,trips,06-07-2015,21
T156,B00083,PAGE-A-RIDE INC,trips,07-07-2015,23
T156,B00083,PAGE-A-RIDE INC,trips,08-07-2015,31
T156,B00083,PAGE-A-RIDE INC,trips,09-07-2015,25
T156,B00083,PAGE-A-RIDE INC,trips,10-07-2015,6
T156,B00083,PAGE-A-RIDE INC,trips,11-07-2015,9
T156,B00083,PAGE-A-RIDE INC,trips,12-07-2015,2
T156,B00083,PAGE-A-RIDE INC,trips,13-07-2015,15
T156,B00083,PAGE-A-RIDE INC,trips,14-07-2015,30
T156,B00083,PAGE-A-RIDE INC,trips,15-07-2015,24
T156,B00083,PAGE-A-RIDE INC,trips,16-07-2015,25
T156,B00083,PAGE-A-RIDE INC,trips,17-07-2015,11
T156,B00083,PAGE-A-RIDE INC,trips,18-07-2015,8
T156,B00083,PAGE-A-RIDE INC,trips,19-07-2015,13
T156,B00083,PAGE-A-RIDE INC,trips,20-07-2015,19
T156,B00083,PAGE-A-RIDE INC,trips,21-07-2015,21
T156,B00083,PAGE-A-RIDE INC,trips,22-07-2015,40
T156,B00083,PAGE-A-RIDE INC,trips,23-07-2015,22
T156,B00083,PAGE-A-RIDE INC,trips,24-07-2015,17
T156,B00083,PAGE-A-RIDE INC,trips,25-07-2015,10
T156,B00083,PAGE-A-RIDE INC,trips,26-07-2015,6
T156,B00083,PAGE-A-RIDE INC,trips,27-07-2015,17
T156,B00083,PAGE-A-RIDE INC,trips,28-07-2015,28
T156,B00083,PAGE-A-RIDE INC,trips,29-07-2015,30
T156,B00083,PAGE-A-RIDE INC,trips,30-07-2015,22
T156,B00083,PAGE-A-RIDE INC,trips,31-07-2015,15
T157,B00170,EMUNAH CAR SERVICE INC,trips,01-05-2015,44
T157,B00170,EMUNAH CAR SERVICE INC,trips,02-05-2015,44
T157,B00170,EMUNAH CAR SERVICE INC,trips,03-05-2015,77
T157,B00170,EMUNAH CAR SERVICE INC,trips,04-05-2015,63
T157,B00170,EMUNAH CAR SERVICE INC,trips,05-05-2015,49
T157,B00170,EMUNAH CAR SERVICE INC,trips,06-05-2015,51
T157,B00170,EMUNAH CAR SERVICE INC,trips,07-05-2015,56
T157,B00170,EMUNAH CAR SERVICE INC,trips,08-05-2015,33
T157,B00170,EMUNAH CAR SERVICE INC,trips,09-05-2015,33
T157,B00170,EMUNAH CAR SERVICE INC,trips,10-05-2015,51
T157,B00170,EMUNAH CAR SERVICE INC,trips,11-05-2015,51
T157,B00170,EMUNAH CAR SERVICE INC,trips,12-05-2015,56
T157,B00170,EMUNAH CAR SERVICE INC,trips,13-05-2015,53
T157,B00170,EMUNAH CAR SERVICE INC,trips,14-05-2015,55
T157,B00170,EMUNAH CAR SERVICE INC,trips,15-05-2015,35
T157,B00170,EMUNAH CAR SERVICE INC,trips,16-05-2015,35
T157,B00170,EMUNAH CAR SERVICE INC,trips,17-05-2015,52
T157,B00170,EMUNAH CAR SERVICE INC,trips,18-05-2015,52
T157,B00170,EMUNAH CAR SERVICE INC,trips,19-05-2015,56
T157,B00170,EMUNAH CAR SERVICE INC,trips,20-05-2015,56
T157,B00170,EMUNAH CAR SERVICE INC,trips,21-05-2015,56
T157,B00170,EMUNAH CAR SERVICE INC,trips,22-05-2015,36
T157,B00170,EMUNAH CAR SERVICE INC,trips,23-05-2015,36
T157,B00170,EMUNAH CAR SERVICE INC,trips,24-05-2015,56
T157,B00170,EMUNAH CAR SERVICE INC,trips,25-05-2015,56
T157,B00170,EMUNAH CAR SERVICE INC,trips,26-05-2015,56
T157,B00170,EMUNAH CAR SERVICE INC,trips,27-05-2015,53
T157,B00170,EMUNAH CAR SERVICE INC,trips,28-05-2015,56
T157,B00170,EMUNAH CAR SERVICE INC,trips,29-05-2015,33
T157,B00170,EMUNAH CAR SERVICE INC,trips,30-05-2015,33
T157,B00170,EMUNAH CAR SERVICE INC,trips,31-05-2015,50
T157,B00170,EMUNAH CAR SERVICE INC,trips,01-06-2015,56
T157,B00170,EMUNAH CAR SERVICE INC,trips,02-06-2015,57
T157,B00170,EMUNAH CAR SERVICE INC,trips,03-06-2015,52
T157,B00170,EMUNAH CAR SERVICE INC,trips,04-06-2015,52
T157,B00170,EMUNAH CAR SERVICE INC,trips,05-06-2015,36
T157,B00170,EMUNAH CAR SERVICE INC,trips,06-06-2015,36
T157,B00170,EMUNAH CAR SERVICE INC,trips,07-06-2015,52
T157,B00170,EMUNAH CAR SERVICE INC,trips,08-06-2015,53
T157,B00170,EMUNAH CAR SERVICE INC,trips,09-06-2015,52
T157,B00170,EMUNAH CAR SERVICE INC,trips,10-06-2015,55
T157,B00170,EMUNAH CAR SERVICE INC,trips,11-06-2015,51
T157,B00170,EMUNAH CAR SERVICE INC,trips,12-06-2015,33
T157,B00170,EMUNAH CAR SERVICE INC,trips,13-06-2015,33
T157,B00170,EMUNAH CAR SERVICE INC,trips,14-06-2015,52
T157,B00170,EMUNAH CAR SERVICE INC,trips,15-06-2015,53
T157,B00170,EMUNAH CAR SERVICE INC,trips,16-06-2015,50
T157,B00170,EMUNAH CAR SERVICE INC,trips,17-06-2015,51
T157,B00170,EMUNAH CAR SERVICE INC,trips,18-06-2015,70
T157,B00170,EMUNAH CAR SERVICE INC,trips,19-06-2015,32
T157,B00170,EMUNAH CAR SERVICE INC,trips,20-06-2015,32
T157,B00170,EMUNAH CAR SERVICE INC,trips,21-06-2015,52
T157,B00170,EMUNAH CAR SERVICE INC,trips,22-06-2015,50
T157,B00170,EMUNAH CAR SERVICE INC,trips,23-06-2015,48
T157,B00170,EMUNAH CAR SERVICE INC,trips,24-06-2015,48
T157,B00170,EMUNAH CAR SERVICE INC,trips,25-06-2015,48
T157,B00170,EMUNAH CAR SERVICE INC,trips,26-06-2015,32
T157,B00170,EMUNAH CAR SERVICE INC,trips,27-06-2015,32
T157,B00170,EMUNAH CAR SERVICE INC,trips,28-06-2015,48
T157,B00170,EMUNAH CAR SERVICE INC,trips,29-06-2015,48
T157,B00170,EMUNAH CAR SERVICE INC,trips,30-06-2015,48
T157,B00170,EMUNAH CAR SERVICE INC,trips,01-07-2015,48
T157,B00170,EMUNAH CAR SERVICE INC,trips,02-07-2015,48
T157,B00170,EMUNAH CAR SERVICE INC,trips,03-07-2015,32
T157,B00170,EMUNAH CAR SERVICE INC,trips,04-07-2015,32
T157,B00170,EMUNAH CAR SERVICE INC,trips,05-07-2015,48
T157,B00170,EMUNAH CAR SERVICE INC,trips,06-07-2015,48
T157,B00170,EMUNAH CAR SERVICE INC,trips,07-07-2015,50
T157,B00170,EMUNAH CAR SERVICE INC,trips,08-07-2015,51
T157,B00170,EMUNAH CAR SERVICE INC,trips,09-07-2015,51
T157,B00170,EMUNAH CAR SERVICE INC,trips,10-07-2015,33
T157,B00170,EMUNAH CAR SERVICE INC,trips,11-07-2015,33
T157,B00170,EMUNAH CAR SERVICE INC,trips,12-07-2015,50
T157,B00170,EMUNAH CAR SERVICE INC,trips,13-07-2015,50
T157,B00170,EMUNAH CAR SERVICE INC,trips,14-07-2015,50
T157,B00170,EMUNAH CAR SERVICE INC,trips,15-07-2015,50
T157,B00170,EMUNAH CAR SERVICE INC,trips,16-07-2015,47
T157,B00170,EMUNAH CAR SERVICE INC,trips,17-07-2015,33
T157,B00170,EMUNAH CAR SERVICE INC,trips,18-07-2015,33
T157,B00170,EMUNAH CAR SERVICE INC,trips,19-07-2015,50
T157,B00170,EMUNAH CAR SERVICE INC,trips,20-07-2015,52
T157,B00170,EMUNAH CAR SERVICE INC,trips,21-07-2015,51
T157,B00170,EMUNAH CAR SERVICE INC,trips,22-07-2015,50
T157,B00170,EMUNAH CAR SERVICE INC,trips,23-07-2015,51
T157,B00170,EMUNAH CAR SERVICE INC,trips,24-07-2015,33
T157,B00170,EMUNAH CAR SERVICE INC,trips,25-07-2015,33
T157,B00170,EMUNAH CAR SERVICE INC,trips,26-07-2015,52
T157,B00170,EMUNAH CAR SERVICE INC,trips,27-07-2015,51
T157,B00170,EMUNAH CAR SERVICE INC,trips,28-07-2015,49
T157,B00170,EMUNAH CAR SERVICE INC,trips,29-07-2015,50
T157,B00170,EMUNAH CAR SERVICE INC,trips,30-07-2015,50
T157,B00170,EMUNAH CAR SERVICE INC,trips,31-07-2015,32
T158,B01269,DIVISION CAR & LIMO INC.,trips,01-05-2015,19
T158,B01269,DIVISION CAR & LIMO INC.,trips,02-05-2015,19
T158,B01269,DIVISION CAR & LIMO INC.,trips,03-05-2015,34
T158,B01269,DIVISION CAR & LIMO INC.,trips,04-05-2015,37
T158,B01269,DIVISION CAR & LIMO INC.,trips,05-05-2015,39
T158,B01269,DIVISION CAR & LIMO INC.,trips,06-05-2015,39
T158,B01269,DIVISION CAR & LIMO INC.,trips,07-05-2015,42
T158,B01269,DIVISION CAR & LIMO INC.,trips,08-05-2015,33
T158,B01269,DIVISION CAR & LIMO INC.,trips,09-05-2015,33
T158,B01269,DIVISION CAR & LIMO INC.,trips,10-05-2015,45
T158,B01269,DIVISION CAR & LIMO INC.,trips,11-05-2015,40
T158,B01269,DIVISION CAR & LIMO INC.,trips,12-05-2015,46
T158,B01269,DIVISION CAR & LIMO INC.,trips,13-05-2015,47
T158,B01269,DIVISION CAR & LIMO INC.,trips,14-05-2015,46
T158,B01269,DIVISION CAR & LIMO INC.,trips,15-05-2015,22
T158,B01269,DIVISION CAR & LIMO INC.,trips,16-05-2015,22
T158,B01269,DIVISION CAR & LIMO INC.,trips,17-05-2015,49
T158,B01269,DIVISION CAR & LIMO INC.,trips,18-05-2015,51
T158,B01269,DIVISION CAR & LIMO INC.,trips,19-05-2015,56
T158,B01269,DIVISION CAR & LIMO INC.,trips,20-05-2015,56
T158,B01269,DIVISION CAR & LIMO INC.,trips,21-05-2015,49
T158,B01269,DIVISION CAR & LIMO INC.,trips,22-05-2015,34
T158,B01269,DIVISION CAR & LIMO INC.,trips,23-05-2015,34
T158,B01269,DIVISION CAR & LIMO INC.,trips,24-05-2015,51
T158,B01269,DIVISION CAR & LIMO INC.,trips,25-05-2015,40
T158,B01269,DIVISION CAR & LIMO INC.,trips,26-05-2015,46
T158,B01269,DIVISION CAR & LIMO INC.,trips,27-05-2015,50
T158,B01269,DIVISION CAR & LIMO INC.,trips,28-05-2015,53
T158,B01269,DIVISION CAR & LIMO INC.,trips,29-05-2015,35
T158,B01269,DIVISION CAR & LIMO INC.,trips,30-05-2015,35
T158,B01269,DIVISION CAR & LIMO INC.,trips,31-05-2015,51
T158,B01269,DIVISION CAR & LIMO INC.,trips,01-06-2015,33
T158,B01269,DIVISION CAR & LIMO INC.,trips,02-06-2015,34
T158,B01269,DIVISION CAR & LIMO INC.,trips,03-06-2015,36
T158,B01269,DIVISION CAR & LIMO INC.,trips,04-06-2015,36
T158,B01269,DIVISION CAR & LIMO INC.,trips,05-06-2015,24
T158,B01269,DIVISION CAR & LIMO INC.,trips,06-06-2015,24
T158,B01269,DIVISION CAR & LIMO INC.,trips,07-06-2015,45
T158,B01269,DIVISION CAR & LIMO INC.,trips,08-06-2015,36
T158,B01269,DIVISION CAR & LIMO INC.,trips,09-06-2015,38
T158,B01269,DIVISION CAR & LIMO INC.,trips,10-06-2015,39
T158,B01269,DIVISION CAR & LIMO INC.,trips,11-06-2015,32
T158,B01269,DIVISION CAR & LIMO INC.,trips,12-06-2015,26
T158,B01269,DIVISION CAR & LIMO INC.,trips,13-06-2015,26
T158,B01269,DIVISION CAR & LIMO INC.,trips,14-06-2015,38
T158,B01269,DIVISION CAR & LIMO INC.,trips,15-06-2015,35
T158,B01269,DIVISION CAR & LIMO INC.,trips,16-06-2015,40
T158,B01269,DIVISION CAR & LIMO INC.,trips,17-06-2015,33
T158,B01269,DIVISION CAR & LIMO INC.,trips,18-06-2015,38
T158,B01269,DIVISION CAR & LIMO INC.,trips,19-06-2015,28
T158,B01269,DIVISION CAR & LIMO INC.,trips,20-06-2015,28
T158,B01269,DIVISION CAR & LIMO INC.,trips,21-06-2015,33
T158,B01269,DIVISION CAR & LIMO INC.,trips,22-06-2015,41
T158,B01269,DIVISION CAR & LIMO INC.,trips,23-06-2015,41
T158,B01269,DIVISION CAR & LIMO INC.,trips,24-06-2015,39
T158,B01269,DIVISION CAR & LIMO INC.,trips,25-06-2015,41
T158,B01269,DIVISION CAR & LIMO INC.,trips,26-06-2015,27
T158,B01269,DIVISION CAR & LIMO INC.,trips,27-06-2015,27
T158,B01269,DIVISION CAR & LIMO INC.,trips,28-06-2015,37
T158,B01269,DIVISION CAR & LIMO INC.,trips,29-06-2015,41
T158,B01269,DIVISION CAR & LIMO INC.,trips,30-06-2015,38
T158,B01269,DIVISION CAR & LIMO INC.,trips,01-07-2015,35
T158,B01269,DIVISION CAR & LIMO INC.,trips,02-07-2015,32
T158,B01269,DIVISION CAR & LIMO INC.,trips,03-07-2015,28
T158,B01269,DIVISION CAR & LIMO INC.,trips,04-07-2015,28
T158,B01269,DIVISION CAR & LIMO INC.,trips,05-07-2015,37
T158,B01269,DIVISION CAR & LIMO INC.,trips,06-07-2015,42
T158,B01269,DIVISION CAR & LIMO INC.,trips,07-07-2015,36
T158,B01269,DIVISION CAR & LIMO INC.,trips,08-07-2015,39
T158,B01269,DIVISION CAR & LIMO INC.,trips,09-07-2015,37
T158,B01269,DIVISION CAR & LIMO INC.,trips,10-07-2015,29
T158,B01269,DIVISION CAR & LIMO INC.,trips,11-07-2015,29
T158,B01269,DIVISION CAR & LIMO INC.,trips,12-07-2015,39
T158,B01269,DIVISION CAR & LIMO INC.,trips,13-07-2015,33
T158,B01269,DIVISION CAR & LIMO INC.,trips,14-07-2015,36
T158,B01269,DIVISION CAR & LIMO INC.,trips,15-07-2015,37
T158,B01269,DIVISION CAR & LIMO INC.,trips,16-07-2015,37
T158,B01269,DIVISION CAR & LIMO INC.,trips,17-07-2015,30
T158,B01269,DIVISION CAR & LIMO INC.,trips,18-07-2015,30
T158,B01269,DIVISION CAR & LIMO INC.,trips,19-07-2015,38
T158,B01269,DIVISION CAR & LIMO INC.,trips,20-07-2015,36
T158,B01269,DIVISION CAR & LIMO INC.,trips,21-07-2015,38
T158,B01269,DIVISION CAR & LIMO INC.,trips,22-07-2015,39
T158,B01269,DIVISION CAR & LIMO INC.,trips,23-07-2015,34
T158,B01269,DIVISION CAR & LIMO INC.,trips,24-07-2015,26
T158,B01269,DIVISION CAR & LIMO INC.,trips,25-07-2015,26
T158,B01269,DIVISION CAR & LIMO INC.,trips,26-07-2015,39
T158,B01269,DIVISION CAR & LIMO INC.,trips,27-07-2015,40
T158,B01269,DIVISION CAR & LIMO INC.,trips,28-07-2015,35
T158,B01269,DIVISION CAR & LIMO INC.,trips,29-07-2015,35
T158,B01269,DIVISION CAR & LIMO INC.,trips,30-07-2015,40
T158,B01269,DIVISION CAR & LIMO INC.,trips,31-07-2015,25
T159,B01417,NESHER EXPRESS CAR SERVICE 2 INC.,trips,01-05-2015,102
T159,B01417,NESHER EXPRESS CAR SERVICE 2 INC.,trips,02-05-2015,19
T159,B01417,NESHER EXPRESS CAR SERVICE 2 INC.,trips,03-05-2015,194
T159,B01417,NESHER EXPRESS CAR SERVICE 2 INC.,trips,04-05-2015,220
T159,B01417,NESHER EXPRESS CAR SERVICE 2 INC.,trips,05-05-2015,193
T159,B01417,NESHER EXPRESS CAR SERVICE 2 INC.,trips,06-05-2015,234
T159,B01417,NESHER EXPRESS CAR SERVICE 2 INC.,trips,07-05-2015,218
T159,B01417,NESHER EXPRESS CAR SERVICE 2 INC.,trips,08-05-2015,111
T159,B01417,NESHER EXPRESS CAR SERVICE 2 INC.,trips,09-05-2015,16
T159,B01417,NESHER EXPRESS CAR SERVICE 2 INC.,trips,10-05-2015,195
T159,B01417,NESHER EXPRESS CAR SERVICE 2 INC.,trips,11-05-2015,231
T159,B01417,NESHER EXPRESS CAR SERVICE 2 INC.,trips,12-05-2015,267
T159,B01417,NESHER EXPRESS CAR SERVICE 2 INC.,trips,13-05-2015,216
T159,B01417,NESHER EXPRESS CAR SERVICE 2 INC.,trips,14-05-2015,222
T159,B01417,NESHER EXPRESS CAR SERVICE 2 INC.,trips,15-05-2015,106
T159,B01417,NESHER EXPRESS CAR SERVICE 2 INC.,trips,16-05-2015,59
T159,B01417,NESHER EXPRESS CAR SERVICE 2 INC.,trips,17-05-2015,186
T159,B01417,NESHER EXPRESS CAR SERVICE 2 INC.,trips,18-05-2015,246
T159,B01417,NESHER EXPRESS CAR SERVICE 2 INC.,trips,19-05-2015,227
T159,B01417,NESHER EXPRESS CAR SERVICE 2 INC.,trips,20-05-2015,285
T159,B01417,NESHER EXPRESS CAR SERVICE 2 INC.,trips,21-05-2015,295
T159,B01417,NESHER EXPRESS CAR SERVICE 2 INC.,trips,22-05-2015,127
T159,B01417,NESHER EXPRESS CAR SERVICE 2 INC.,trips,23-05-2015,127
T159,B01417,NESHER EXPRESS CAR SERVICE 2 INC.,trips,24-05-2015,127
T159,B01417,NESHER EXPRESS CAR SERVICE 2 INC.,trips,25-05-2015,29
T159,B01417,NESHER EXPRESS CAR SERVICE 2 INC.,trips,26-05-2015,257
T159,B01417,NESHER EXPRESS CAR SERVICE 2 INC.,trips,27-05-2015,191
T159,B01417,NESHER EXPRESS CAR SERVICE 2 INC.,trips,28-05-2015,316
T159,B01417,NESHER EXPRESS CAR SERVICE 2 INC.,trips,29-05-2015,163
T159,B01417,NESHER EXPRESS CAR SERVICE 2 INC.,trips,30-05-2015,23
T159,B01417,NESHER EXPRESS CAR SERVICE 2 INC.,trips,31-05-2015,276
T159,B01417,NESHER EXPRESS CAR SERVICE 2 INC.,trips,01-06-2015,321
T159,B01417,NESHER EXPRESS CAR SERVICE 2 INC.,trips,02-06-2015,350
T159,B01417,NESHER EXPRESS CAR SERVICE 2 INC.,trips,03-06-2015,290
T159,B01417,NESHER EXPRESS CAR SERVICE 2 INC.,trips,04-06-2015,315
T159,B01417,NESHER EXPRESS CAR SERVICE 2 INC.,trips,05-06-2015,147
T159,B01417,NESHER EXPRESS CAR SERVICE 2 INC.,trips,06-06-2015,22
T159,B01417,NESHER EXPRESS CAR SERVICE 2 INC.,trips,07-06-2015,246
T159,B01417,NESHER EXPRESS CAR SERVICE 2 INC.,trips,08-06-2015,341
T159,B01417,NESHER EXPRESS CAR SERVICE 2 INC.,trips,09-06-2015,309
T159,B01417,NESHER EXPRESS CAR SERVICE 2 INC.,trips,10-06-2015,295
T159,B01417,NESHER EXPRESS CAR SERVICE 2 INC.,trips,11-06-2015,279
T159,B01417,NESHER EXPRESS CAR SERVICE 2 INC.,trips,12-06-2015,130
T159,B01417,NESHER EXPRESS CAR SERVICE 2 INC.,trips,13-06-2015,15
T159,B01417,NESHER EXPRESS CAR SERVICE 2 INC.,trips,14-06-2015,250
T159,B01417,NESHER EXPRESS CAR SERVICE 2 INC.,trips,15-06-2015,273
T159,B01417,NESHER EXPRESS CAR SERVICE 2 INC.,trips,16-06-2015,279
T159,B01417,NESHER EXPRESS CAR SERVICE 2 INC.,trips,17-06-2015,244
T159,B01417,NESHER EXPRESS CAR SERVICE 2 INC.,trips,18-06-2015,310
T159,B01417,NESHER EXPRESS CAR SERVICE 2 INC.,trips,19-06-2015,141
T159,B01417,NESHER EXPRESS CAR SERVICE 2 INC.,trips,20-06-2015,4
T159,B01417,NESHER EXPRESS CAR SERVICE 2 INC.,trips,21-06-2015,254
T159,B01417,NESHER EXPRESS CAR SERVICE 2 INC.,trips,22-06-2015,285
T159,B01417,NESHER EXPRESS CAR SERVICE 2 INC.,trips,23-06-2015,309
T159,B01417,NESHER EXPRESS CAR SERVICE 2 INC.,trips,24-06-2015,315
T159,B01417,NESHER EXPRESS CAR SERVICE 2 INC.,trips,25-06-2015,181
T159,B01417,NESHER EXPRESS CAR SERVICE 2 INC.,trips,26-06-2015,109
T159,B01417,NESHER EXPRESS CAR SERVICE 2 INC.,trips,27-06-2015,12
T159,B01417,NESHER EXPRESS CAR SERVICE 2 INC.,trips,28-06-2015,162
T159,B01417,NESHER EXPRESS CAR SERVICE 2 INC.,trips,29-06-2015,185
T159,B01417,NESHER EXPRESS CAR SERVICE 2 INC.,trips,30-06-2015,172
T159,B01417,NESHER EXPRESS CAR SERVICE 2 INC.,trips,01-07-2015,242
